Customer_ID,First_Name,Last_Name,Age,City,Customer_Since,Income,Year,Month,Day,Loyalty_Tier_Gold,Loyalty_Tier_Platinum,Loyalty_Tier_Silver,Gender_Male,Gender_Other,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widowed,Preferred_Channel_Online,Preferred_Channel_Store,Loyalty_Tier_Gold,Loyalty_Tier_Platinum,Loyalty_Tier_Silver,State_Bihar,State_Chandigarh,State_Delhi,State_Gujarat,State_Karnataka,State_Kerala,State_Madhya Pradesh,State_Maharashtra,State_Odisha,State_Punjab,State_Rajasthan,State_Tamil Nadu,State_Telangana,State_Uttar Pradesh,State_West Bengal,Occupation_Doctor,Occupation_Engineer,Occupation_Government Employee,Occupation_Homemaker,Occupation_IT Professional,Occupation_Retail Employee,Occupation_Retired,Occupation_Sales Executive,Occupation_Self-Employed,Occupation_Student,Occupation_Teacher,Age_group_Adult,Age_group_Middle_Age,Age_group_Old_Age,Income_bin_Medium,Income_bin_High,Income_bin_Very High
CUST002711,Pranav,Muni,27.0,Delhi,2020-08-07,7500.0,2020,8,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST002712,Osha,Hora,58.0,Hyderabad,2020-12-09,41600.0,2020,12,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
CUST002713,Chaaya,Shroff,44.0,Hyderabad,2019-10-01,113900.0,2019,10,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CUST002714,Ekaja,Chander,20.0,Bengaluru,2024-08-16,7000.0,2024,8,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST002715,Vinaya,Chatterjee,43.0,Pune,2021-02-03,340800.0,2021,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST002716,Vasatika,Mukherjee,18.0,Mumbai,2026-07-11,16000.0,2026,7,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST002717,Viraj,Singhal,46.0,Amritsar,2019-07-29,233800.0,2019,7,29,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST002718,Jack,Kapur,50.0,Guwahati,2018-12-31,155700.0,2018,12,31,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST002719,Eshana,Kuruvilla,30.0,Chennai,2019-03-25,47400.0,2019,3,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUST002720,Rajata,Ramanathan,40.0,Ludhiana,2021-01-29,140000.0,2021,1,29,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CUST002721,Hemani,Narayanan,63.0,Ahmedabad,2019-12-06,32000.0,2019,12,6,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
CUST002722,Nicholas,Setty,31.0,Mumbai,2021-07-14,112600.0,2021,7,14,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CUST002723,Yagnesh,Balan,24.0,Pune,2020-09-10,62200.0,2020,9,10,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CUST002724,Bachittar,Soman,57.0,Kochi,2019-03-17,65800.0,2019,3,17,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
CUST002725,Dayita,Panchal,64.0,Kolkata,2020-04-03,286600.0,2020,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
CUST002726,Wakeeta,Shenoy,38.0,Varanasi,2021-03-05,4300.0,2021,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
CUST002727,Harinakshi,Mandal,51.0,Patna,2020-04-23,219300.0,2020,4,23,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
CUST002728,Owen,Datta,55.0,Chennai,2021-01-11,208200.0,2021,1,11,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
CUST002729,Yashoda,Chauhan,28.0,Mumbai,2020-06-11,161200.0,2020,6,11,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CUST002730,Samaksh,Chhabra,32.0,Delhi,2020-02-29,84200.0,2020,2,29,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CUST002731,Nicholas,Bobal,54.0,Mumbai,2020-07-29,8100.0,2020,7,29,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
CUST002732,Nidhi,Walia,60.0,Delhi,2018-10-25,34100.0,2018,10,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
CUST002733,Vihaan,Rattan,45.0,Hyderabad,2019-12-09,209800.0,2019,12,9,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CUST002734,Samuel,Khare,27.0,Pune,2019-02-05,32200.0,2019,2,5,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CUST002735,Keya,Dutt,64.0,Nagpur,2019-05-06,25200.0,2019,5,6,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CUST002736,Warda,Rajagopalan,31.0,Warangal,2019-08-23,21200.0,2019,8,23,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUST002737,Bachittar,Oak,34.0,Mysuru,2020-02-19,56200.0,2020,2,19,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CUST002738,Ishita,Sankar,42.0,Chennai,2021-08-14,110600.0,2021,8,14,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CUST002739,Teerth,Oommen,38.0,Hyderabad,2019-10-14,30100.0,2019,10,14,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
CUST002740,Kamya,Ghose,49.0,Howrah,2020-07-22,146500.0,2020,7,22,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST002741,Brinda,Sur,43.0,Thiruvananthapuram,2021-04-09,176700.0,2021,4,9,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST002742,Deepa,Sheth,44.0,Pune,2020-04-16,36700.0,2020,4,16,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
CUST002743,Omaja,Chatterjee,39.0,Pune,2019-06-02,58600.0,2019,6,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CUST002744,Tristan,Goda,45.0,Chandigarh,2018-09-27,101600.0,2018,9,27,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CUST002745,Mitesh,Ravi,18.0,Chennai,2026-07-11,8100.0,2026,7,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST002746,Bakhshi,Chopra,34.0,Jaipur,2019-12-31,133400.0,2019,12,31,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUST002747,Ranveer,Narang,41.0,Delhi,2019-01-26,11700.0,2019,1,26,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
CUST002748,Yachana,Bhat,23.0,Kanpur,2021-08-16,25200.0,2021,8,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUST002749,Chakradev,Kalla,43.0,Thiruvananthapuram,2021-03-13,28200.0,2021,3,13,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
CUST002750,Ekaraj,Acharya,35.0,Howrah,2020-10-11,196300.0,2020,10,11,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CUST002751,Ethan,Dixit,61.0,Pune,2018-12-05,247300.0,2018,12,5,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CUST002752,Varsha,Wali,58.0,Patna,2021-02-23,106300.0,2021,2,23,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
CUST002753,Madhav,Ramakrishnan,32.0,Jodhpur,2020-08-21,67700.0,2020,8,21,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CUST002754,Vansha,Hayre,36.0,Vadodara,2020-03-25,91200.0,2020,3,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CUST002755,Harshil,Nadig,37.0,Mumbai,2019-01-31,11900.0,2019,1,31,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
CUST002756,Mason,Modi,32.0,Jodhpur,2018-10-24,178800.0,2018,10,24,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CUST002757,Teerth,Padmanabhan,41.0,Pune,2020-05-07,117400.0,2020,5,7,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
CUST002758,Chanchal,Anand,28.0,Delhi,2018-10-30,14800.0,2018,10,30,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUST002759,Yashodhara,Raval,23.0,Kolkata,2021-08-16,132800.0,2021,8,16,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUST002760,Eesha,Menon,46.0,Bengaluru,2021-02-25,563700.0,2021,2,25,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST002761,Azaan,Pingle,46.0,Ahmedabad,2018-10-11,160100.0,2018,10,11,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST002762,Avi,Acharya,28.0,Kolkata,2020-02-05,7200.0,2020,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUST002763,Rachita,Choudhary,50.0,Pune,2021-01-25,401800.0,2021,1,25,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST002764,Lohit,Balasubramanian,30.0,Ahmedabad,2020-02-29,71600.0,2020,2,29,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CUST002765,Kamya,Sankaran,41.0,Thiruvananthapuram,2019-04-11,298700.0,2019,4,11,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST002766,Shravya,Nadkarni,49.0,Nagpur,2019-02-22,257600.0,2019,2,22,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST002767,Rayaan,Ravi,38.0,Kolkata,2019-01-13,50900.0,2019,1,13,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CUST002768,Sai,Saran,44.0,Mysuru,2019-12-01,80900.0,2019,12,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CUST002769,Hitesh,Ghose,31.0,Chennai,2019-01-09,134800.0,2019,1,9,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CUST002770,Wazir,Dewan,35.0,Bengaluru,2020-02-04,61400.0,2020,2,4,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUST002771,Girindra,Rajagopalan,35.0,Hyderabad,2019-10-21,130900.0,2019,10,21,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUST002772,Radha,Sahni,28.0,Mumbai,2019-05-08,70000.0,2019,5,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUST002773,Faraj,Mani,36.0,Amritsar,2020-05-07,121300.0,2020,5,7,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
CUST002774,Edhitha,Desai,18.0,Kolkata,2026-07-11,12400.0,2026,7,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST002775,Aashi,Bora,32.0,Chennai,2020-07-29,251500.0,2020,7,29,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CUST002776,Adweta,Dhawan,34.0,Hyderabad,2019-10-03,160100.0,2019,10,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUST002777,Widisha,Sarkar,35.0,Madurai,2021-01-18,29400.0,2021,1,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CUST002778,Ekansh,Chad,35.0,Hyderabad,2021-03-07,65800.0,2021,3,7,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUST002779,Ekapad,Sagar,37.0,Hyderabad,2020-09-29,71900.0,2020,9,29,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CUST002780,Vedant,Sandal,44.0,Chennai,2021-07-12,61400.0,2021,7,12,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CUST002781,Hemangini,Sha,49.0,Bengaluru,2019-05-25,65400.0,2019,5,25,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CUST002782,Yashodhara,Samra,30.0,Delhi,2020-11-06,8700.0,2020,11,6,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST002783,Varenya,Rajagopalan,22.0,Kolkata,2022-08-17,41500.0,2022,8,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CUST002784,Raagini,Kara,24.0,Varanasi,2020-08-16,7700.0,2020,8,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST002785,Idika,Samra,32.0,Pune,2019-02-05,232400.0,2019,2,5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUST002786,Aarush,Tara,33.0,Mumbai,2021-07-25,32700.0,2021,7,25,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CUST002787,Kashish,Thaker,28.0,New Delhi,2020-12-03,175300.0,2020,12,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUST002788,Lipika,Roy,21.0,Amritsar,2023-08-17,13500.0,2023,8,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST002789,Qadim,Bandi,32.0,Kanpur,2020-06-20,164400.0,2020,6,20,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUST002790,Anjali,Subramanian,40.0,Kolkata,2018-10-23,470500.0,2018,10,23,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST002791,Qarin,Chowdhury,46.0,Thiruvananthapuram,2020-10-20,293700.0,2020,10,20,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST002792,Warda,Buch,31.0,Warangal,2020-12-20,33600.0,2020,12,20,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CUST002793,Ekta,Vyas,33.0,Amritsar,2020-12-25,65800.0,2020,12,25,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUST002794,Meera,Shroff,26.0,Bengaluru,2021-05-15,59800.0,2021,5,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUST002795,Balveer,Virk,38.0,Delhi,2018-12-08,20700.0,2018,12,8,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUST002796,Chanchal,Korpal,27.0,Howrah,2018-09-08,125000.0,2018,9,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUST002797,Vrishti,Brahmbhatt,45.0,Hyderabad,2018-10-05,209000.0,2018,10,5,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CUST002798,Nachiket,Bera,18.0,Kolkata,2026-07-11,12800.0,2026,7,11,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST002799,Pavani,Warrior,38.0,Bengaluru,2019-01-31,491400.0,2019,1,31,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST002800,Aashi,Singh,42.0,Kolkata,2019-08-23,53200.0,2019,8,23,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CUST002801,Vasana,Vala,40.0,Bengaluru,2019-02-23,58900.0,2019,2,23,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CUST002802,Wahab,Narula,73.0,Mumbai,2020-12-31,12900.0,2020,12,31,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CUST002803,Shivansh,Pandit,43.0,Kochi,2020-06-17,261500.0,2020,6,17,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST002804,Nandini,Mann,25.0,Indore,2019-09-14,60700.0,2019,9,14,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUST002805,Fiyaz,Banik,37.0,Amritsar,2019-01-01,58000.0,2019,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CUST002806,Max,Lad,18.0,Ahmedabad,2026-07-11,32900.0,2026,7,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CUST002807,Bhavani,Solanki,37.0,Ahmedabad,2019-02-09,105100.0,2019,2,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CUST002808,Hamsini,Behl,27.0,Kolkata,2020-03-15,129900.0,2020,3,15,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CUST002809,Mugdha,Bala,50.0,Pune,2019-06-22,186600.0,2019,6,22,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
